ticket,symbol,action,volume,price,time,result,close_price,close_time,profit,mfe,mae,chat_id
123259355,GOLD,SELL,0.01,0.0,2026-01-07 22:46:30,CLOSED,4442.33,2026-01-07 22:46:30,-1.69,0.0,0.0,
123258417,GOLD,SELL,0.01,0.0,2026-01-07 22:46:25,CLOSED,4442.24,2026-01-07 22:46:25,-0.88,0.0,0.0,
123252562,GOLD,BUY,0.01,0.0,2026-01-07 22:24:36,CLOSED,4448.0,2026-01-07 22:24:36,2.37,0.0,0.0,
123252147,GOLD,BUY,0.01,0.0,2026-01-07 22:30:53,CLOSED,4448.92,2026-01-07 22:30:53,2.35,0.0,0.0,
123251766,GOLD,BUY,0.01,0.0,2026-01-07 22:30:00,CLOSED,4442.0,2026-01-07 22:30:00,-8.65,0.0,0.0,
123251435,GOLD,SELL,0.01,0.0,2026-01-07 22:18:55,CLOSED,4450.45,2026-01-07 22:18:55,-0.94,0.0,0.0,
123250945,GOLD,SELL,0.01,0.0,2026-01-07 22:18:49,CLOSED,4450.41,2026-01-07 22:18:49,-1.62,0.0,0.0,
123250629,GOLD,SELL,0.01,0.0,2026-01-07 22:18:44,CLOSED,4450.68,2026-01-07 22:18:44,-1.6400000000000001,0.0,0.0,
123250303,GOLD,SELL,0.01,0.0,2026-01-07 22:18:39,CLOSED,4450.92,2026-01-07 22:18:39,-1.77,0.0,0.0,
123249898,GOLD,SELL,0.01,0.0,2026-01-07 22:18:34,CLOSED,4449.6,2026-01-07 22:18:34,2.61,0.0,0.0,
123249319,GOLD,BUY,0.01,0.0,2026-01-07 22:07:27,CLOSED,4451.48,2026-01-07 22:07:27,-1.25,0.0,0.0,
123248722,GOLD,BUY,0.01,0.0,2026-01-07 22:07:22,CLOSED,4451.2,2026-01-07 22:07:22,-1.13,0.0,0.0,
123248210,GOLD,BUY,0.01,0.0,2026-01-07 22:07:17,CLOSED,4450.84,2026-01-07 22:07:17,-2.06,0.0,0.0,
123247256,GOLD,BUY,0.01,0.0,2026-01-07 22:30:11,CLOSED,4443.42,2026-01-07 22:30:11,2.0,0.0,0.0,
123247234,GOLD,BUY,0.01,0.0,2026-01-07 22:23:14,CLOSED,4446.14,2026-01-07 22:23:14,2.5,0.0,0.0,
123247226,GOLD,BUY,0.01,0.0,2026-01-07 22:07:12,CLOSED,4450.54,2026-01-07 22:07:12,2.36,0.0,0.0,
123246197,GOLD,BUY,0.01,0.0,2026-01-07 21:51:02,CLOSED,4447.91,2026-01-07 21:51:02,-1.24,0.0,0.0,
123245653,GOLD,BUY,0.01,0.0,2026-01-07 21:50:57,CLOSED,4447.45,2026-01-07 21:50:57,1.07,0.0,0.0,
123245216,GOLD,BUY,0.01,0.0,2026-01-07 21:50:53,CLOSED,4447.41,2026-01-07 21:50:53,-1.69,0.0,0.0,
123244392,GOLD,BUY,0.01,0.0,2026-01-07 21:50:48,CLOSED,4446.74,2026-01-07 21:50:48,1.18,0.0,0.0,
123243836,GOLD,SELL,0.01,0.0,2026-01-07 21:41:46,CLOSED,4444.67,2026-01-07 21:41:46,-1.95,0.0,0.0,
123243384,GOLD,SELL,0.01,0.0,2026-01-07 21:41:41,CLOSED,4444.34,2026-01-07 21:41:41,-4.1,0.0,0.0,
123242788,GOLD,SELL,0.01,0.0,2026-01-07 21:41:36,CLOSED,4444.39,2026-01-07 21:41:36,-0.98,0.0,0.0,
123242343,GOLD,SELL,0.01,0.0,2026-01-07 21:41:31,CLOSED,4445.51,2026-01-07 21:41:31,-3.11,0.0,0.0,
123241805,GOLD,SELL,0.01,0.0,2026-01-07 21:41:26,CLOSED,4446.23,2026-01-07 21:41:26,-1.49,0.0,0.0,
123241256,GOLD,SELL,0.01,0.0,2026-01-07 21:41:21,CLOSED,4446.7,2026-01-07 21:41:21,-0.98,0.0,0.0,
123240620,GOLD,BUY,0.01,0.0,2026-01-07 21:28:33,CLOSED,4446.08,2026-01-07 21:28:33,2.86,0.0,0.0,
123239372,GOLD,SELL,0.01,0.0,2026-01-07 21:26:07,CLOSED,4443.42,2026-01-07 21:26:07,-7.59,0.0,0.0,
123238720,GOLD,SELL,0.01,0.0,2026-01-07 21:26:02,CLOSED,4443.76,2026-01-07 21:26:02,-9.01,0.0,0.0,
123238044,GOLD,SELL,0.01,0.0,2026-01-07 21:25:56,CLOSED,4443.4,2026-01-07 21:25:56,-6.54,0.0,0.0,
123237489,AUDCAD,BUY,0.01,0.0,2026-01-07 22:41:30,CLOSED,0.93027,2026-01-07 22:41:30,0.35,0.0,0.0,
123236973,GOLD,SELL,0.01,0.0,2026-01-07 21:25:52,CLOSED,4443.46,2026-01-07 21:25:52,-10.99,0.0,0.0,
123236238,GOLD,SELL,0.01,0.0,2026-01-07 21:25:47,CLOSED,4443.25,2026-01-07 21:25:47,-8.05,0.0,0.0,
123233284,GOLD,SELL,0.01,0.0,2026-01-07 21:08:16,CLOSED,4438.59,2026-01-07 21:08:16,0.41,0.0,0.0,
123232457,GOLD,SELL,0.01,0.0,2026-01-07 21:08:09,CLOSED,4439.21,2026-01-07 21:08:09,6.28,0.0,0.0,
123232006,GOLD,SELL,0.01,0.0,2026-01-07 21:07:55,CLOSED,4439.48,2026-01-07 21:07:55,8.77,0.0,0.0,
123231455,GOLD,SELL,0.01,0.0,2026-01-07 21:07:42,CLOSED,4439.61,2026-01-07 21:07:42,6.57,0.0,0.0,
123231143,GOLD,SELL,0.01,0.0,2026-01-07 21:07:29,CLOSED,4438.6,2026-01-07 21:07:29,9.99,0.0,0.0,
123230893,GOLD,SELL,0.01,0.0,2026-01-07 21:07:19,CLOSED,4438.58,2026-01-07 21:07:19,9.81,0.0,0.0,
123230525,GOLD,BUY,0.01,0.0,2026-01-07 20:54:56,CLOSED,4449.0,2026-01-07 20:54:56,-3.58,0.0,0.0,
123230306,GOLD,BUY,0.01,0.0,2026-01-07 20:54:51,CLOSED,4449.02,2026-01-07 20:54:51,-4.79,0.0,0.0,
123229571,GOLD,SELL,0.01,0.0,2026-01-07 20:50:00,CLOSED,4453.43,2026-01-07 20:50:00,-2.03,0.0,0.0,
123229081,GOLD,SELL,0.01,0.0,2026-01-07 20:49:55,CLOSED,4453.4,2026-01-07 20:49:55,-2.96,0.0,0.0,
123228573,GOLD,SELL,0.01,0.0,2026-01-07 20:49:50,CLOSED,4453.23,2026-01-07 20:49:50,0.33,0.0,0.0,
123227846,GOLD,SELL,0.01,0.0,2026-01-07 20:49:44,CLOSED,4453.36,2026-01-07 20:49:44,1.06,0.0,0.0,
123227400,GOLD,SELL,0.01,0.0,2026-01-07 20:49:38,CLOSED,4453.29,2026-01-07 20:49:38,-0.67,0.0,0.0,
123226775,GOLD,SELL,0.01,0.0,2026-01-07 20:49:33,CLOSED,4453.48,2026-01-07 20:49:33,-3.71,0.0,0.0,
123226433,GOLD,BUY,0.01,0.0,2026-01-07 20:29:42,CLOSED,4449.83,2026-01-07 20:29:42,1.88,0.0,0.0,
123225555,GOLD,BUY,0.01,0.0,2026-01-07 20:29:37,CLOSED,4450.54,2026-01-07 20:29:37,3.12,0.0,0.0,
123224745,GOLD,BUY,0.01,0.0,2026-01-07 20:29:32,CLOSED,4450.37,2026-01-07 20:29:32,3.65,0.0,0.0,
123223731,GOLD,BUY,0.01,0.0,2026-01-07 20:29:27,CLOSED,4449.41,2026-01-07 20:29:27,7.8100000000000005,0.0,0.0,
123222734,GOLD,SELL,0.01,0.0,2026-01-07 20:18:52,CLOSED,4443.08,2026-01-07 20:18:52,4.33,0.0,0.0,
123221725,GOLD,SELL,0.01,0.0,2026-01-07 20:18:47,CLOSED,4443.21,2026-01-07 20:18:47,1.1400000000000001,0.0,0.0,
123221312,GOLD,SELL,0.01,0.0,2026-01-07 20:11:27,CLOSED,4444.84,2026-01-07 20:11:27,0.68,0.0,0.0,
123218955,GOLD,SELL,0.01,0.0,2026-01-07 20:09:28,CLOSED,4446.44,2026-01-07 20:09:28,1.0,0.0,0.0,
123216131,GOLD,SELL,0.01,0.0,2026-01-07 20:09:28,CLOSED,4446.44,2026-01-07 20:09:28,5.07,0.0,0.0,
123215820,GOLD,SELL,0.01,0.0,2026-01-07 20:09:28,CLOSED,4446.44,2026-01-07 20:09:28,7.37,0.0,0.0,
123215196,GOLD,SELL,0.01,0.0,2026-01-07 20:09:28,CLOSED,4446.44,2026-01-07 20:09:28,6.61,0.0,0.0,
123214765,GOLD,SELL,0.01,0.0,2026-01-07 20:09:28,CLOSED,4446.44,2026-01-07 20:09:28,6.95,0.0,0.0,
123214214,GOLD,BUY,0.01,0.0,2026-01-07 19:34:59,CLOSED,4455.0,2026-01-07 19:34:59,-2.17,0.0,0.0,
123214049,GOLD,SELL,0.01,0.0,2026-01-07 19:33:44,CLOSED,4457.37,2026-01-07 19:33:44,0.86,0.0,0.0,
123213852,GOLD,SELL,0.01,0.0,2026-01-07 19:33:39,CLOSED,4457.83,2026-01-07 19:33:39,1.43,0.0,0.0,
123213657,GOLD,SELL,0.01,0.0,2026-01-07 19:33:34,CLOSED,4457.83,2026-01-07 19:33:34,0.87,0.0,0.0,
123213014,GOLD,BUY,0.01,0.0,2026-01-07 19:27:54,CLOSED,4458.92,2026-01-07 19:27:54,-0.34,0.0,0.0,
123212726,GOLD,BUY,0.01,0.0,2026-01-07 19:27:49,CLOSED,4458.42,2026-01-07 19:27:49,-3.0,0.0,0.0,
123212448,GOLD,BUY,0.01,0.0,2026-01-07 19:27:44,CLOSED,4458.39,2026-01-07 19:27:44,-5.25,0.0,0.0,
123212276,GOLD,SELL,0.01,0.0,2026-01-07 19:19:02,CLOSED,4463.54,2026-01-07 19:19:02,-1.0,0.0,0.0,
123212095,GOLD,SELL,0.01,0.0,2026-01-07 19:18:57,CLOSED,4463.47,2026-01-07 19:18:57,-1.43,0.0,0.0,
123211925,GOLD,SELL,0.01,0.0,2026-01-07 19:18:52,CLOSED,4463.7,2026-01-07 19:18:52,-2.14,0.0,0.0,
123211766,GOLD,SELL,0.01,0.0,2026-01-07 19:18:47,CLOSED,4463.24,2026-01-07 19:18:47,-0.47,0.0,0.0,
123211532,GOLD,BUY,0.01,0.0,2026-01-07 19:09:33,CLOSED,4462.64,2026-01-07 19:09:33,-0.29,0.0,0.0,
123211251,GOLD,SELL,0.01,0.0,2026-01-07 19:06:57,CLOSED,4463.15,2026-01-07 19:06:57,0.27,0.0,0.0,
123210988,GOLD,SELL,0.01,0.0,2026-01-07 19:06:51,CLOSED,4463.2,2026-01-07 19:06:51,-0.1,0.0,0.0,
123210828,GOLD,SELL,0.01,0.0,2026-01-07 19:06:46,CLOSED,4463.21,2026-01-07 19:06:46,1.23,0.0,0.0,
123210649,GOLD,SELL,0.01,0.0,2026-01-07 19:06:41,CLOSED,4463.55,2026-01-07 19:06:41,0.41,0.0,0.0,
123210418,GOLD,BUY,0.01,0.0,2026-01-07 18:57:54,CLOSED,4464.4,2026-01-07 18:57:54,-0.6,0.0,0.0,
123210038,GOLD,SELL,0.01,0.0,2026-01-07 18:55:18,CLOSED,4464.98,2026-01-07 18:55:18,1.03,0.0,0.0,
123209357,GOLD,BUY,0.01,0.0,2026-01-07 18:50:02,CLOSED,4466.31,2026-01-07 18:50:02,0.21,0.0,0.0,
123209253,GOLD,BUY,0.01,0.0,2026-01-07 18:49:57,CLOSED,4466.46,2026-01-07 18:49:57,0.65,0.0,0.0,
123209023,GOLD,BUY,0.01,0.0,2026-01-07 18:49:52,CLOSED,4466.42,2026-01-07 18:49:52,-0.6,0.0,0.0,
123206498,GOLD,BUY,0.01,0.0,2026-01-07 18:49:47,CLOSED,4466.53,2026-01-07 18:49:47,3.38,0.0,0.0,
123205920,AUDNZD,BUY,0.01,0.0,2026-01-07 20:09:28,CLOSED,1.16333,2026-01-07 20:09:28,-0.26,0.0,0.0,
123202530,GOLD,BUY,0.01,0.0,2026-01-07 18:20:50,CLOSED,4464.76,2026-01-07 18:20:50,0.61,0.0,0.0,
123202026,GOLD,BUY,0.01,0.0,2026-01-07 18:20:50,CLOSED,4464.76,2026-01-07 18:20:50,2.16,0.0,0.0,
123201636,GOLD,BUY,0.01,0.0,2026-01-07 18:20:50,CLOSED,4464.76,2026-01-07 18:20:50,-0.54,0.0,0.0,
123200467,GOLD,SELL,0.01,0.0,2026-01-07 17:54:44,CLOSED,4465.12,2026-01-07 17:54:44,-3.64,0.0,0.0,
123200043,GOLD,SELL,0.01,0.0,2026-01-07 17:54:39,CLOSED,4465.4,2026-01-07 17:54:39,-1.55,0.0,0.0,
123199526,GOLD,SELL,0.01,0.0,2026-01-07 17:54:34,CLOSED,4465.61,2026-01-07 17:54:34,-3.43,0.0,0.0,
123199102,GOLD,SELL,0.01,0.0,2026-01-07 17:54:29,CLOSED,4465.25,2026-01-07 17:54:29,-1.04,0.0,0.0,
123198629,GOLD,SELL,0.01,0.0,2026-01-07 17:20:40,CLOSED,4465.23,2026-01-07 17:20:40,2.03,0.0,0.0,
123198489,GOLD,SELL,0.01,0.0,2026-01-07 17:54:24,CLOSED,4465.23,2026-01-07 17:54:24,-0.65,0.0,0.0,
123197714,GOLD,BUY,0.01,0.0,2026-01-07 17:18:18,CLOSED,4464.73,2026-01-07 17:18:18,-1.9,0.0,0.0,
123196629,GOLD,BUY,0.01,0.0,2026-01-07 17:10:48,CLOSED,4463.45,2026-01-07 17:10:48,1.44,0.0,0.0,
123196318,GOLD,BUY,0.01,0.0,2026-01-07 17:18:11,CLOSED,4464.67,2026-01-07 17:18:11,0.24,0.0,0.0,
123195884,GOLD,BUY,0.01,0.0,2026-01-07 17:18:05,CLOSED,4464.98,2026-01-07 17:18:05,-0.01,0.0,0.0,
123194854,GOLD,BUY,0.01,0.0,2026-01-07 17:17:59,CLOSED,4465.01,2026-01-07 17:17:59,-3.76,0.0,0.0,
123194064,GOLD,BUY,0.01,0.0,2026-01-07 17:07:29,CLOSED,4462.0,2026-01-07 17:07:29,-6.76,0.0,0.0,
123193412,GOLD,SELL,0.01,0.0,2026-01-07 16:53:38,CLOSED,4468.9,2026-01-07 16:53:38,-0.29,0.0,0.0,
123191867,GOLD,BUY,0.01,0.0,2026-01-07 16:42:32,CLOSED,4474.63,2026-01-07 16:42:32,2.91,0.0,0.0,
123190886,GOLD,BUY,0.01,0.0,2026-01-07 16:39:03,CLOSED,4471.68,2026-01-07 16:39:03,3.43,0.0,0.0,
123190246,GOLD,SELL,0.01,0.0,2026-01-07 16:35:57,CLOSED,4468.19,2026-01-07 16:35:57,-2.91,0.0,0.0,
123189558,GOLD,SELL,0.01,0.0,2026-01-07 16:35:52,CLOSED,4468.46,2026-01-07 16:35:52,-2.69,0.0,0.0,
123188902,GOLD,BUY,0.01,0.0,2026-01-07 16:23:53,CLOSED,4466.13,2026-01-07 16:23:53,-1.22,0.0,0.0,
123188035,GOLD,BUY,0.01,0.0,2026-01-07 16:14:04,CLOSED,4464.8,2026-01-07 16:14:04,1.6400000000000001,0.0,0.0,
123187701,GOLD,BUY,0.01,0.0,2026-01-07 16:23:48,CLOSED,4466.17,2026-01-07 16:23:48,0.52,0.0,0.0,
123186668,GOLD,BUY,0.01,0.0,2026-01-07 16:08:30,CLOSED,4463.58,2026-01-07 16:08:30,1.98,0.0,0.0,
123186417,GOLD,BUY,0.01,0.0,2026-01-07 16:23:43,CLOSED,4465.94,2026-01-07 16:23:43,1.88,0.0,0.0,
123185206,GOLD,BUY,0.01,0.0,2026-01-07 16:23:38,CLOSED,4465.89,2026-01-07 16:23:38,3.99,0.0,0.0,
123182815,GOLD,BUY,0.01,0.0,2026-01-07 15:47:28,CLOSED,4463.83,2026-01-07 15:47:28,1.11,0.0,0.0,
123181493,GOLD,BUY,0.01,0.0,2026-01-07 15:47:22,CLOSED,4464.23,2026-01-07 15:47:22,5.14,0.0,0.0,
123180248,GOLD,SELL,0.01,0.0,2026-01-07 15:38:46,CLOSED,4459.5,2026-01-07 15:38:46,-4.22,0.0,0.0,
123179533,GOLD,SELL,0.01,0.0,2026-01-07 15:38:46,CLOSED,4459.42,2026-01-07 15:38:46,-4.64,0.0,0.0,
123178918,GOLD,SELL,0.01,0.0,2026-01-07 15:38:46,CLOSED,4459.41,2026-01-07 15:38:46,-6.77,0.0,0.0,
123178290,GOLD,SELL,0.01,0.0,2026-01-07 15:38:46,CLOSED,4459.37,2026-01-07 15:38:46,-9.7,0.0,0.0,
123170678,GOLD,SELL,0.01,0.0,2026-01-07 14:32:25,CLOSED,4452.33,2026-01-07 14:32:25,3.01,0.0,0.0,
123168814,GOLD,SELL,0.01,0.0,2026-01-07 14:24:39,CLOSED,4455.39,2026-01-07 14:24:39,4.23,0.0,0.0,
123167090,GOLD,SELL,0.01,0.0,2026-01-07 14:24:34,CLOSED,4455.1,2026-01-07 14:24:34,1.34,0.0,0.0,
123165553,GOLD,BUY,0.01,0.0,2026-01-07 13:59:27,CLOSED,4453.59,2026-01-07 13:59:27,4.93,0.0,0.0,
123165542,GOLD,BUY,0.01,0.0,2026-01-07 13:59:21,CLOSED,4452.28,2026-01-07 13:59:21,3.76,0.0,0.0,
123165535,GOLD,BUY,0.01,0.0,2026-01-07 13:59:16,CLOSED,4452.41,2026-01-07 13:59:16,3.54,0.0,0.0,
123165525,GOLD,BUY,0.01,0.0,2026-01-07 13:59:10,CLOSED,4452.5,2026-01-07 13:59:10,3.9,0.0,0.0,
123163231,GOLD,BUY,0.01,0.0,2026-01-07 13:48:10,CLOSED,4445.31,2026-01-07 13:48:10,-7.93,0.0,0.0,
123162312,GOLD,SELL,0.01,0.0,2026-01-07 13:36:19,CLOSED,4456.18,2026-01-07 13:36:19,-1.95,0.0,0.0,
123157364,GOLD,SELL,0.01,0.0,2026-01-07 13:36:14,CLOSED,4456.69,2026-01-07 13:36:14,8.81,0.0,0.0,
123157197,GOLD,SELL,0.01,0.0,2026-01-07 13:36:09,CLOSED,4456.04,2026-01-07 13:36:09,6.51,0.0,0.0,
123154496,GOLD,SELL,0.01,0.0,2026-01-07 13:36:04,CLOSED,4455.17,2026-01-07 13:36:04,11.53,0.0,0.0,
123154020,GOLD,SELL,0.01,0.0,2026-01-07 12:38:54,CLOSED,4464.92,2026-01-07 12:38:54,3.04,0.0,0.0,
123153359,GOLD,SELL,0.01,0.0,2026-01-07 12:32:11,CLOSED,4464.15,2026-01-07 12:32:11,2.23,0.0,0.0,
123152774,GOLD,SELL,0.01,0.0,2026-01-07 12:32:07,CLOSED,4464.79,2026-01-07 12:32:07,3.95,0.0,0.0,
123151184,GOLD,SELL,0.01,0.0,2026-01-07 12:15:19,CLOSED,4470.74,2026-01-07 12:15:19,1.04,0.0,0.0,
123149804,GOLD,BUY,0.01,0.0,2026-01-07 11:59:42,CLOSED,4474.69,2026-01-07 11:59:42,-1.6800000000000002,0.0,0.0,
123149799,GOLD,BUY,0.01,0.0,2026-01-07 11:59:37,CLOSED,4473.81,2026-01-07 11:59:37,-2.5,0.0,0.0,
123149792,GOLD,BUY,0.01,0.0,2026-01-07 11:59:32,CLOSED,4473.97,2026-01-07 11:59:32,-2.26,0.0,0.0,
123148986,GOLD,BUY,0.01,0.0,2026-01-07 11:48:01,CLOSED,4477.65,2026-01-07 11:48:01,0.58,0.0,0.0,
123148984,GOLD,BUY,0.01,0.0,2026-01-07 11:47:56,CLOSED,4477.66,2026-01-07 11:47:56,0.55,0.0,0.0,
123148977,GOLD,BUY,0.01,0.0,2026-01-07 11:47:50,CLOSED,4477.82,2026-01-07 11:47:50,0.35,0.0,0.0,
123148548,AUDNZD,SELL,0.01,0.0,2026-01-07 16:16:02,CLOSED,1.16568,2026-01-07 16:16:02,0.57,0.0,0.0,
123147758,GOLD,BUY,0.01,0.0,2026-01-07 11:29:24,CLOSED,4476.37,2026-01-07 11:29:24,-2.49,0.0,0.0,
123146759,GOLD,BUY,0.01,0.0,2026-01-07 11:29:18,CLOSED,4476.29,2026-01-07 11:29:18,0.5,0.0,0.0,
123146743,GOLD,BUY,0.01,0.0,2026-01-07 11:29:13,CLOSED,4476.42,2026-01-07 11:29:13,0.94,0.0,0.0,
123146734,GOLD,BUY,0.01,0.0,2026-01-07 11:29:08,CLOSED,4476.48,2026-01-07 11:29:08,0.65,0.0,0.0,
123146148,GOLD,BUY,0.01,0.0,2026-01-07 11:05:52,CLOSED,4474.96,2026-01-07 11:05:52,1.22,0.0,0.0,
123145498,GOLD,BUY,0.01,0.0,2026-01-07 11:05:47,CLOSED,4475.15,2026-01-07 11:05:47,-1.55,0.0,0.0,
123137572,AUDCAD,SELL,0.01,0.0,2026-01-07 18:20:50,CLOSED,0.93093,2026-01-07 18:20:50,0.75,0.0,0.0,
123127817,GOLD,BUY,0.01,0.0,2026-01-07 09:20:25,CLOSED,4471.69,2026-01-07 09:20:25,-9.75,0.0,0.0,
123125438,GOLD,BUY,0.01,0.0,2026-01-07 09:03:03,CLOSED,4481.89,2026-01-07 09:03:03,-5.43,0.0,0.0,
123125125,GOLD,BUY,0.01,0.0,2026-01-07 09:03:03,CLOSED,4481.89,2026-01-07 09:03:03,-8.72,0.0,0.0,
123124738,GOLD,BUY,0.01,0.0,2026-01-07 09:03:03,CLOSED,4481.89,2026-01-07 09:03:03,-7.79,0.0,0.0,
123122876,GOLD,BUY,0.01,0.0,2026-01-07 09:03:03,CLOSED,4481.89,2026-01-07 09:03:03,-10.92,0.0,0.0,
123117212,GOLD,BUY,0.01,0.0,2026-01-07 08:20:07,CLOSED,4490.56,2026-01-07 08:20:07,-8.21,0.0,0.0,
123115992,GOLD,BUY,0.01,0.0,2026-01-07 08:20:02,CLOSED,4490.58,2026-01-07 08:20:02,-7.97,0.0,0.0,
123115397,GOLD,BUY,0.01,0.0,2026-01-07 08:19:57,CLOSED,4490.53,2026-01-07 08:19:57,-5.6,0.0,0.0,
123114649,GOLD,BUY,0.01,0.0,2026-01-07 08:19:51,CLOSED,4490.59,2026-01-07 08:19:51,-8.28,0.0,0.0,
123111819,GOLD,BUY,0.01,0.0,2026-01-07 08:19:47,CLOSED,4490.53,2026-01-07 08:19:47,-4.45,0.0,0.0,
123111459,GOLD,BUY,0.01,0.0,2026-01-07 08:19:42,CLOSED,4490.47,2026-01-07 08:19:42,-7.35,0.0,0.0,
123109947,GOLD,BUY,0.01,0.0,2026-01-07 05:35:07,CLOSED,4496.13,2026-01-07 05:35:07,3.07,0.0,0.0,
123108767,GOLD,BUY,0.01,0.0,2026-01-07 05:35:02,CLOSED,4496.24,2026-01-07 05:35:02,3.2,0.0,0.0,
123103457,GOLD,BUY,0.01,0.0,2026-01-07 04:36:36,CLOSED,4485.64,2026-01-07 04:36:36,-1.35,0.0,0.0,
123102165,GOLD,BUY,0.01,0.0,2026-01-07 04:13:17,CLOSED,4485.72,2026-01-07 04:13:17,2.4,0.0,0.0,
123100766,GOLD,BUY,0.01,0.0,2026-01-07 04:13:12,CLOSED,4485.7,2026-01-07 04:13:12,3.58,0.0,0.0,
123095476,GOLD,BUY,0.01,0.0,2026-01-07 03:40:24,CLOSED,4483.07,2026-01-07 03:40:24,-1.35,0.0,0.0,
123093661,GOLD,BUY,0.01,0.0,2026-01-07 03:40:19,CLOSED,4483.0,2026-01-07 03:40:19,-7.43,0.0,0.0,
123091348,GOLD,BUY,0.01,0.0,2026-01-07 03:40:13,CLOSED,4482.99,2026-01-07 03:40:13,-2.31,0.0,0.0,
123090098,GOLD,BUY,0.01,0.0,2026-01-07 03:39:46,CLOSED,4482.11,2026-01-07 03:39:46,-3.98,0.0,0.0,
123088974,GOLD,BUY,0.01,0.0,2026-01-07 03:36:46,CLOSED,4480.97,2026-01-07 03:36:46,-10.53,0.0,0.0,
123086022,GOLD,BUY,0.01,0.0,2026-01-07 02:17:38,CLOSED,4492.76,2026-01-07 02:17:38,3.9,0.0,0.0,
123083060,GOLD,BUY,0.01,0.0,2026-01-07 01:56:16,CLOSED,4490.36,2026-01-07 01:56:16,4.02,0.0,0.0,
123081247,GOLD,BUY,0.01,0.0,2026-01-07 01:56:11,CLOSED,4490.81,2026-01-07 01:56:11,6.89,0.0,0.0,
123079676,GOLD,BUY,0.01,0.0,2026-01-07 01:56:05,CLOSED,4490.96,2026-01-07 01:56:05,1.53,0.0,0.0,
123077535,GOLD,BUY,0.01,0.0,2026-01-07 01:55:38,CLOSED,4491.1,2026-01-07 01:55:38,2.55,0.0,0.0,
123075318,GOLD,BUY,0.01,0.0,2026-01-07 01:16:00,CLOSED,4489.41,2026-01-07 01:16:00,1.85,0.0,0.0,
123072594,GOLD,BUY,0.01,0.0,2026-01-07 01:15:54,CLOSED,4489.97,2026-01-07 01:15:54,3.7199999999999998,0.0,0.0,
123061427,AUDCAD,SELL,0.01,0.0,2026-01-07 08:22:39,CLOSED,0.93112,2026-01-07 08:22:39,-2.5999999999999996,0.0,0.0,
123061185,AUDNZD,SELL,0.01,0.0,2026-01-07 08:22:39,CLOSED,1.16505,2026-01-07 08:22:39,-0.24000000000000002,0.0,0.0,
123037469,GOLD,SELL,0.01,0.0,2026-01-06 23:02:09,CLOSED,4486.71,2026-01-06 23:02:09,2.5,0.0,0.0,
123027456,GOLD,SELL,0.01,0.0,2026-01-06 22:42:58,CLOSED,4478.73,2026-01-06 22:42:58,3.24,0.0,0.0,
123025068,GOLD,SELL,0.01,0.0,2026-01-06 22:42:53,CLOSED,4479.01,2026-01-06 22:42:53,-2.35,0.0,0.0,
123022974,GOLD,SELL,0.01,0.0,2026-01-06 22:42:48,CLOSED,4478.86,2026-01-06 22:42:48,-8.26,0.0,0.0,
123008252,GOLD,SELL,0.01,0.0,2026-01-06 22:08:21,CLOSED,4471.5,2026-01-06 22:08:21,-6.6,0.0,0.0,
123001434,AUDNZD,SELL,0.01,0.0,2026-01-07 08:22:39,CLOSED,1.16505,2026-01-07 08:22:39,-2.21,0.0,0.0,
122990591,GOLD,SELL,0.01,0.0,2026-01-06 20:27:36,CLOSED,4465.49,2026-01-06 20:27:36,-0.59,0.0,0.0,
122988459,GOLD,SELL,0.01,0.0,2026-01-06 20:27:32,CLOSED,4465.43,2026-01-06 20:27:32,-1.9300000000000002,0.0,0.0,
122982333,GOLD,SELL,0.01,0.0,2026-01-06 19:27:02,CLOSED,4452.92,2026-01-06 19:27:02,-0.21,0.0,0.0,
122975992,GOLD,SELL,0.01,0.0,2026-01-06 19:26:56,CLOSED,4452.95,2026-01-06 19:26:56,-4.55,0.0,0.0,
122972937,GOLD,SELL,0.01,0.0,2026-01-06 18:02:50,CLOSED,4445.09,2026-01-06 18:02:50,5.59,0.0,0.0,
122972359,GOLD,SELL,0.01,0.0,2026-01-06 18:02:46,CLOSED,4445.17,2026-01-06 18:02:46,2.89,0.0,0.0,
122957110,EURUSD,SELL,0.01,0.0,2026-01-06 17:25:37,CLOSED,1.17119,2026-01-06 17:25:37,1.47,0.0,0.0,
122957025,EURUSD,SELL,0.01,0.0,2026-01-06 19:44:53,CLOSED,1.17092,2026-01-06 19:44:53,1.79,0.0,0.0,
122950720,GOLD,SELL,0.01,0.0,2026-01-06 16:27:13,CLOSED,4474.21,2026-01-06 16:27:13,-11.8,0.0,0.0,
122917958,AUDCAD,SELL,0.01,0.0,2026-01-06 18:22:53,CLOSED,0.92469,2026-01-06 18:22:53,0.67,0.0,0.0,
122907340,GOLD,SELL,0.01,0.0,2026-01-06 11:23:15,CLOSED,4464.95,2026-01-06 11:23:15,-0.05,0.0,0.0,
122906919,GOLD,SELL,0.01,0.0,2026-01-06 11:23:10,CLOSED,4464.89,2026-01-06 11:23:10,-3.88,0.0,0.0,
122904226,GOLD,SELL,0.01,0.0,2026-01-06 11:23:05,CLOSED,4465.31,2026-01-06 11:23:05,-8.83,0.0,0.0,
122896361,GOLD,SELL,0.01,0.0,2026-01-06 10:05:56,CLOSED,4452.04,2026-01-06 10:05:56,-1.19,0.0,0.0,
